"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.972096980E-1,-4.725824669E-2,9.696016312E0,1.944168471E-2,9.696150970E0
4.996336050E-1,-3.768695518E-2,9.712766647E0,2.901297435E-2,9.712883094E0
5.020574070E-1,-5.682953820E-2,9.696016312E0,2.662015148E-2,9.696219394E0
5.044808440E-1,-7.597211748E-2,9.693623543E0,9.870393202E-3,9.693926272E0
5.069046460E-1,-6.879365444E-2,9.693623543E0,1.944168471E-2,9.693887143E0
5.093282920E-1,-7.357929647E-2,9.715159416E0,1.944168471E-2,9.715457497E0
5.117517820E-1,-4.965107143E-2,9.693623543E0,9.870393202E-3,9.693755724E0
5.141751150E-1,-4.725824669E-2,9.698409081E0,2.901297435E-2,9.698567615E0
5.165989690E-1,-6.161518395E-2,9.693623543E0,2.662015148E-2,9.693855913E0
5.190221460E-1,-6.161518395E-2,9.715159416E0,3.379862010E-2,9.715413592E0
5.214452710E-1,-3.768695518E-2,9.693623543E0,1.226321608E-2,9.693704559E0
5.238687090E-1,-4.247260094E-2,9.717552185E0,2.422732860E-2,9.717675203E0
5.262919380E-1,-3.529413417E-2,9.707980156E0,2.662015148E-2,9.708080810E0
5.287159480E-1,-4.965107143E-2,9.703194618E0,4.097708687E-2,9.703408172E0
5.311396460E-1,-7.836493850E-2,9.691230774E0,4.576273263E-2,9.691655648E0
5.335633960E-1,-7.597211748E-2,9.712766647E0,3.619144112E-2,9.713131191E0
5.359874070E-1,-5.204389244E-2,9.698409081E0,5.054837838E-2,9.698680446E0
5.384110010E-1,-4.965107143E-2,9.707980156E0,2.662015148E-2,9.708143621E0
5.408347510E-1,-4.725824669E-2,9.710372925E0,1.226321608E-2,9.710495665E0
5.432587090E-1,-5.682953820E-2,9.705587387E0,2.901297435E-2,9.705797127E0
5.456828230E-1,-3.529413417E-2,9.698409081E0,2.991028305E-4,9.698473306E0
5.481059480E-1,-3.768695518E-2,9.724730492E0,-2.093719784E-3,9.724803742E0
5.505299070E-1,-4.965107143E-2,9.688838005E0,5.084747914E-3,9.688966559E0
5.529536050E-1,-1.615155302E-2,9.686445236E0,-1.166501082E-2,9.686465726E0
5.553778760E-1,-1.615155302E-2,9.700801849E0,2.183450572E-2,9.700839868E0
5.578024070E-1,-8.973085321E-3,9.669695854E0,1.704886183E-2,9.669715047E0
5.602262610E-1,-3.768695518E-2,9.700801849E0,1.944168471E-2,9.700894536E0
5.626500110E-1,-3.529413417E-2,9.715159416E0,3.379862010E-2,9.715282317E0
5.650736050E-1,-3.768695518E-2,9.731908798E0,3.379862010E-2,9.732040460E0
5.674976150E-1,-3.529413417E-2,9.712766647E0,5.294119939E-2,9.712975054E0
5.699221460E-1,-3.529413417E-2,9.705587387E0,6.011966988E-2,9.705837758E0
5.723459480E-1,-4.247260094E-2,9.691230774E0,8.404789865E-2,9.691688289E0
5.747700110E-1,-4.007977992E-2,9.705587387E0,7.926224917E-2,9.705993788E0
5.771935530E-1,-4.965107143E-2,9.710372925E0,5.533402413E-2,9.710657517E0
5.796176670E-1,-3.768695518E-2,9.696016312E0,4.815555736E-2,9.696209135E0
5.820413130E-1,-3.768695518E-2,9.722337723E0,4.097708687E-2,9.722497119E0
5.844652190E-1,-4.965107143E-2,9.698409081E0,3.140579537E-2,9.698587023E0
5.868895420E-1,-5.443671346E-2,9.700801849E0,5.084747914E-3,9.700955918E0
5.893132400E-1,-4.486542568E-2,9.691230774E0,1.704886183E-2,9.691349621E0
5.917378230E-1,-5.204389244E-2,9.696016312E0,7.477570791E-3,9.696158868E0
5.941615730E-1,-3.529413417E-2,9.698409081E0,1.465603895E-2,9.698484375E0
5.965853230E-1,-5.443671346E-2,9.710372925E0,1.226321608E-2,9.710533254E0
5.990092300E-1,-4.486542568E-2,9.696016312E0,7.477570791E-3,9.696122995E0
6.014331880E-1,-6.640082598E-2,9.688838005E0,1.944168471E-2,9.689085041E0
6.038566780E-1,-8.075776696E-2,9.710372925E0,1.944168471E-2,9.710728198E0
6.062800630E-1,-8.075776696E-2,9.691230774E0,3.140579537E-2,9.691618134E0
6.087041260E-1,-4.725824669E-2,9.688838005E0,1.704886183E-2,9.688968257E0
6.111280320E-1,-5.682953820E-2,9.686445236E0,4.336991161E-2,9.686709031E0
6.135520940E-1,-6.640082598E-2,9.717552185E0,3.379862010E-2,9.717837819E0
6.159762610E-1,-6.161518395E-2,9.691230774E0,-2.093719784E-3,9.691426867E0
6.184001670E-1,-3.050848842E-2,9.700801849E0,2.662015148E-2,9.700886347E0
6.208240730E-1,-6.879365444E-2,9.707980156E0,2.991028305E-4,9.708223904E0
6.232480320E-1,-6.161518395E-2,9.693623543E0,5.084747914E-3,9.693820695E0
6.256713650E-1,-3.529413417E-2,9.710372925E0,1.226321608E-2,9.710444810E0
6.280948030E-1,-4.965107143E-2,9.729516029E0,-6.879365072E-3,9.729645149E0
6.305186570E-1,-6.161518395E-2,9.715159416E0,9.870393202E-3,9.715359815E0
6.329432920E-1,-3.529413417E-2,9.707980156E0,1.944168471E-2,9.708063780E0
6.353670420E-1,-5.204389244E-2,9.696016312E0,5.084747914E-3,9.696157318E0
6.377905320E-1,-3.290131316E-2,9.700801849E0,1.465603895E-2,9.700868715E0
6.402139690E-1,-4.247260094E-2,9.710372925E0,1.465603895E-2,9.710476871E0
6.426375110E-1,-4.247260094E-2,9.724730492E0,2.901297435E-2,9.724866519E0
6.450616780E-1,-4.247260094E-2,9.724730492E0,2.662015148E-2,9.724859675E0
6.474853230E-1,-2.572284266E-2,9.684052467E0,3.619144112E-2,9.684154257E0
6.499083440E-1,-4.725824669E-2,9.700801849E0,2.662015148E-2,9.700953484E0
6.523317300E-1,-2.811566554E-2,9.710372925E0,2.901297435E-2,9.710456971E0
6.547548030E-1,-4.486542568E-2,9.698409081E0,3.619144112E-2,9.698580382E0
6.571786050E-1,-2.333002165E-2,9.707980156E0,3.619144112E-2,9.708075650E0
6.596027190E-1,-4.247260094E-2,9.724730492E0,9.870393202E-3,9.724828249E0
6.620262610E-1,-5.682953820E-2,9.700801849E0,5.084747914E-3,9.700969641E0
6.644497510E-1,-4.247260094E-2,9.705587387E0,1.944168471E-2,9.705699791E0
6.668741780E-1,-5.682953820E-2,9.693623543E0,3.858426586E-2,9.693866913E0
6.692981360E-1,-5.204389244E-2,9.698409081E0,1.226321608E-2,9.698556472E0
6.717215210E-1,-5.682953820E-2,9.676874161E0,2.422732860E-2,9.677071359E0
6.741454280E-1,-5.204389244E-2,9.712766647E0,3.379862010E-2,9.712964885E0
6.765681880E-1,-4.007977992E-2,9.710372925E0,4.336991161E-2,9.710552491E0
6.789918340E-1,-4.486542568E-2,9.679266930E0,3.140579537E-2,9.679421859E0
