"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.959040190E-1,5.922235921E-2,-9.990034252E-2,9.868598938E0,9.869282262E0
4.983485500E-1,4.965107143E-2,-9.750752151E-2,9.887741089E0,9.888346514E0
5.007929250E-1,5.922235921E-2,-1.118644550E-1,9.897313118E0,9.898122443E0
5.032374560E-1,6.879365444E-2,-1.094716340E-1,9.868598938E0,9.869445861E0
5.056827170E-1,8.793623000E-2,-1.022931710E-1,9.885348320E0,9.886268663E0
5.081263100E-1,6.879365444E-2,-9.990034252E-2,9.882955551E0,9.883699868E0
5.105708420E-1,6.640082598E-2,-1.118644550E-1,9.887741089E0,9.888596795E0
5.130160500E-1,9.272187948E-2,-8.315058798E-2,9.882955551E0,9.883740273E0
5.154596960E-1,5.443671346E-2,-9.511470050E-2,9.861420631E0,9.862029559E0
5.179041750E-1,5.922235921E-2,-8.075776696E-2,9.880562782E0,9.881070286E0
5.203486540E-1,6.400800496E-2,-8.554340899E-2,9.866206169E0,9.866784627E0
5.227931330E-1,9.032905847E-2,-1.094716340E-1,9.878170013E0,9.879189551E0
5.252383940E-1,5.922235921E-2,-1.118644550E-1,9.875777245E0,9.876588334E0
5.276819870E-1,7.357929647E-2,-9.750752151E-2,9.875777245E0,9.876532682E0
5.301264670E-1,7.357929647E-2,-1.022931710E-1,9.863813400E0,9.864618219E0
5.325717270E-1,8.315058798E-2,-9.511470050E-2,9.859027863E0,9.859837282E0
5.350153730E-1,9.032905847E-2,-1.046859920E-1,9.868598938E0,9.869567543E0
5.374598520E-1,9.272187948E-2,-9.272187948E-2,9.880562782E0,9.881432871E0
5.399043310E-1,6.640082598E-2,-9.990034252E-2,9.873384476E0,9.874113132E0
5.423487060E-1,7.118647546E-2,-8.793623000E-2,9.899705887E0,9.900352364E0
5.447940190E-1,7.118647546E-2,-1.094716340E-1,9.892526627E0,9.893388429E0
5.472376650E-1,9.990034252E-2,-1.046859920E-1,9.882955551E0,9.884014855E0
5.496821440E-1,8.075776696E-2,-1.070788130E-1,9.904491425E0,9.905399440E0
5.521274040E-1,7.836493850E-2,-1.070788130E-1,9.870991707E0,9.871883519E0
5.545709980E-1,6.161518395E-2,-9.511470050E-2,9.882955551E0,9.883605297E0
5.570155290E-1,6.879365444E-2,-9.511470050E-2,9.866206169E0,9.866904456E0
5.594600080E-1,8.075776696E-2,-9.032905847E-2,9.880562782E0,9.881305686E0
5.619043830E-1,6.640082598E-2,-1.118644550E-1,9.887741089E0,9.888596795E0
5.643496960E-1,6.879365444E-2,-9.750752151E-2,9.880562782E0,9.881283377E0
5.667932900E-1,4.725824669E-2,-9.750752151E-2,9.878170013E0,9.878764289E0
5.692378210E-1,8.075776696E-2,-9.032905847E-2,9.882955551E0,9.883698275E0
