"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.639051210E-1,-2.124706841E1,-1.963161469E1,9.363713264E0
7.663310060E-1,-1.871636009E1,-1.856620979E1,9.189037323E0
7.687569440E-1,-1.599422455E1,-1.749601936E1,8.968598366E0
7.711828810E-1,-1.306869984E1,-1.626790428E1,8.750851631E0
7.736088190E-1,-9.946963310E0,-1.495603848E1,8.549555779E0
7.760347560E-1,-6.741179466E0,-1.348116302E1,8.324629784E0
7.784606940E-1,-3.504288673E0,-1.185314560E1,8.111668587E0
7.808866310E-1,-3.801597059E-1,-1.008156013E1,7.884051323E0
7.833125690E-1,2.456830740E0,-8.221439362E0,7.639983654E0
7.857385060E-1,4.946861744E0,-6.195915222E0,7.381259441E0
7.881644440E-1,7.089634418E0,-4.177868366E0,7.134799004E0
7.905903810E-1,9.045467377E0,-2.123630047E0,6.972086906E0
7.930163190E-1,1.091067314E1,-2.153540403E-2,6.955337048E0
7.954422560E-1,1.275882912E1,2.188236237E0,7.094120979E0
7.978681940E-1,1.453520107E1,4.476971149E0,7.433901787E0
8.002941310E-1,1.606032562E1,6.758527756E0,7.888837337E0
8.027200170E-1,1.742961884E1,9.011369705E0,8.394021988E0
8.051459540E-1,1.861944962E1,1.114457130E1,8.903991699E0
8.075718920E-1,1.964896202E1,1.312911892E1,9.313464165E0
8.099978290E-1,2.055165482E1,1.499671650E1,9.614959717E0
8.124237670E-1,2.135354996E1,1.673719597E1,9.830613136E0
8.148497040E-1,2.204776764E1,1.831257057E1,1.004357433E1
8.172756420E-1,2.258166504E1,1.973450470E1,1.012014389E1
8.197015790E-1,2.297677994E1,2.101047897E1,1.022782135E1
8.221275170E-1,2.326182556E1,2.213331032E1,1.031665516E1
8.245534540E-1,2.341496658E1,2.311017990E1,1.037886810E1
8.269793920E-1,2.348196411E1,2.404637146E1,1.037408257E1
8.294053290E-1,2.352025032E1,2.479323196E1,1.045783138E1
8.318312670E-1,2.351307106E1,2.541327286E1,1.060857964E1
8.342572040E-1,2.358724976E1,2.588974190E1,1.082393360E1
8.366831420E-1,2.372364044E1,2.630160713E1,1.105155087E1
8.391090790E-1,2.390818596E1,2.660310364E1,1.118076324E1
8.415350170E-1,2.411396980E1,2.674697113E1,1.137458134E1
8.439609020E-1,2.429103851E1,2.679482841E1,1.162134171E1
8.463868400E-1,2.444687080E1,2.673740005E1,1.188694477E1
8.488127770E-1,2.460958290E1,2.647149849E1,1.214566898E1
8.512387150E-1,2.479622269E1,2.615564537E1,1.229163074E1
8.536646520E-1,2.501426888E1,2.564328194E1,1.236820126E1
8.560905900E-1,2.526790810E1,2.493440819E1,1.237777233E1
8.585165270E-1,2.539472771E1,2.407987213E1,1.236102295E1
8.609424650E-1,2.552184677E1,2.290439796E1,1.226291656E1
8.633684020E-1,2.549313164E1,2.146302032E1,1.203320599E1
8.657943400E-1,2.513869476E1,1.981825447E1,1.172183990E1
8.682202770E-1,2.449711990E1,1.790309906E1,1.138175964E1
8.706462150E-1,2.357289314E1,1.582493210E1,1.088405323E1
8.730721520E-1,2.242852402E1,1.350269794E1,1.016800117E1
8.754980380E-1,2.097518349E1,1.104885864E1,9.454640388E0
8.779239750E-1,1.920359802E1,8.530113220E0,8.710173607E0
8.803499130E-1,1.728844261E1,5.963811398E0,8.001299858E0
8.827758500E-1,1.529641819E1,3.404388428E0,7.299903870E0
8.852017880E-1,1.334776306E1,8.760721684E-1,6.627221584E0
8.876277250E-1,1.143948650E1,-1.632802367E0,6.004788399E0
8.900536630E-1,9.545866966E0,-4.103391647E0,5.511568069E0
8.924796000E-1,7.633104324E0,-6.579065800E0,5.181059361E0
8.949055380E-1,5.617151260E0,-9.040083885E0,4.992026329E0
8.973314750E-1,3.471985579E0,-1.144367409E1,4.922634602E0
8.997574130E-1,1.147358418E0,-1.379013634E1,4.975276470E0
9.021833500E-1,-1.261017561E0,-1.605254936E1,5.126024246E0
9.046092880E-1,-3.657429457E0,-1.823839378E1,5.324927807E0
9.070352250E-1,-5.989534378E0,-2.033540344E1,5.609673500E0
9.094611630E-1,-8.199305534E0,-2.237289238E1,5.837290764E0
9.118871000E-1,-1.047846985E1,-2.428804779E1,6.064609051E0
9.143130380E-1,-1.283181095E1,-2.605036163E1,6.215356827E0
9.167389750E-1,-1.519950867E1,-2.758715057E1,6.287141323E0
9.191648610E-1,-1.747388649E1,-2.901656342E1,6.442974091E0
9.215907980E-1,-1.970280075E1,-3.016332436E1,6.653542519E0
9.240167360E-1,-2.191257286E1,-3.101546860E1,6.849753857E0
9.264426730E-1,-2.396681023E1,-3.161397362E1,7.165905476E0
9.288686110E-1,-2.592503738E1,-3.195883751E1,7.412366390E0
9.312945480E-1,-2.783331299E1,-3.192533875E1,7.460222721E0
9.337204860E-1,-2.951157951E1,-3.161157990E1,7.364510059E0
9.361464230E-1,-3.084498024E1,-3.109443092E1,7.206583500E0
9.385723610E-1,-3.172583771E1,-3.043132019E1,7.074978352E0
9.409982980E-1,-3.209941483E1,-2.967728233E1,7.060621262E0
9.434242360E-1,-3.164448166E1,-2.883680344E1,6.960123062E0
9.458501730E-1,-3.078037262E1,-2.798944473E1,7.098906517E0
9.482761110E-1,-2.988485909E1,-2.707239532E1,7.704589844E0
9.507020480E-1,-2.852513695E1,-2.598306274E1,8.183453560E0
9.531279860E-1,-2.657139778E1,-2.478126717E1,8.590532303E0
9.555539230E-1,-2.427787781E1,-2.347418785E1,8.944669724E0
9.579798610E-1,-2.176661110E1,-2.213121605E1,9.210572243E0
9.604057460E-1,-1.906601143E1,-2.068266106E1,9.428318977E0
9.628316840E-1,-1.624098396E1,-1.916710663E1,9.543174744E0
9.652576210E-1,-1.336810207E1,-1.758934021E1,9.602995872E0
9.676835590E-1,-1.055743217E1,-1.591825294E1,9.607781410E0
9.701094960E-1,-7.907082558E0,-1.426152229E1,9.495318413E0
9.725354340E-1,-5.438885689E0,-1.260030460E1,9.339784622E0
9.749613710E-1,-3.157329559E0,-1.096989536E1,9.128917694E0
9.773873090E-1,-9.643075466E-1,-9.365806580E0,8.815457344E0
9.798132460E-1,1.077966571E0,-7.800003529E0,8.532805443E0
9.822391840E-1,2.995514870E0,-6.176772594E0,8.252845764E0
9.846651210E-1,4.827220440E0,-4.555934429E0,8.042277336E0
9.870910590E-1,6.412166595E0,-2.870489836E0,7.898408413E0
9.895169960E-1,7.896314621E0,-1.146760225E0,7.915158272E0
9.919429340E-1,9.270691872E0,6.200401783E-1,8.030312538E0
