"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.013691267E0,1.527118147E-4,-1.832541777E-3,1.527118147E-4
1.016135538E0,1.527118147E-4,-3.054236295E-3,2.596100792E-3
1.018579080E0,-2.290677279E-3,6.108472589E-4,-1.068982761E-3
1.021023455E0,-2.290677279E-3,1.832541777E-3,-3.512371797E-3
1.023468559E0,-2.290677279E-3,6.108472589E-4,-4.734066315E-3
1.025912830E0,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
1.028356319E0,1.527118147E-4,-6.108472589E-4,1.527118147E-4
1.030800694E0,-1.068982761E-3,-6.108472589E-4,1.527118147E-4
1.033245798E0,1.374406274E-3,6.108472589E-4,-1.068982761E-3
1.035690069E0,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
