"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.489566190E-1,2.290677221E-4,-1.221694518E-3,1.527118147E-4
8.513825560E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
8.538084940E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
8.562344310E-1,8.399150101E-4,-6.108472589E-4,7.635590737E-4
8.586603690E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
8.610863060E-1,-3.817795368E-4,-1.221694518E-3,1.527118147E-4
8.635122440E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
8.659381810E-1,-9.926267667E-4,-1.221694518E-3,1.527118147E-4
8.683641190E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
8.707900560E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
8.732159940E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
8.756419310E-1,-3.817795368E-4,-0.000000000E0,-1.068982761E-3
8.780678690E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
8.804938060E-1,8.399150101E-4,6.108472589E-4,7.635590737E-4
8.829197440E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
8.853456810E-1,8.399150101E-4,1.221694518E-3,7.635590737E-4
8.877715670E-1,-1.603474026E-3,-6.108472589E-4,1.527118147E-4
8.901975560E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
8.926234940E-1,8.399150101E-4,-1.221694518E-3,7.635590737E-4
8.950493790E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
8.974753170E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
8.999012540E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
9.023271920E-1,8.399150101E-4,-0.000000000E0,7.635590737E-4
9.047531290E-1,-3.817795368E-4,-1.221694518E-3,-4.581354442E-4
9.071790670E-1,8.399150101E-4,-1.221694518E-3,-4.581354442E-4
9.096050040E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
9.120309420E-1,8.399150101E-4,-0.000000000E0,7.635590737E-4
9.144568790E-1,2.061609412E-3,-0.000000000E0,-4.581354442E-4
9.168828170E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
9.193087540E-1,-3.817795368E-4,-1.221694518E-3,-4.581354442E-4
9.217346920E-1,2.290677221E-4,-1.832541777E-3,1.527118147E-4
9.241606290E-1,8.399150101E-4,-1.221694518E-3,1.527118147E-4
9.265865670E-1,1.450762269E-3,-1.221694518E-3,1.527118147E-4
9.290125040E-1,1.450762269E-3,-0.000000000E0,7.635590737E-4
9.314384420E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
9.338643790E-1,2.061609412E-3,-0.000000000E0,7.635590737E-4
9.362903170E-1,1.450762269E-3,-1.221694518E-3,1.527118147E-4
9.387162540E-1,2.290677221E-4,-1.221694518E-3,1.527118147E-4
9.411421920E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
9.435681290E-1,2.290677221E-4,6.108472589E-4,7.635590737E-4
9.459940670E-1,8.399150101E-4,-1.221694518E-3,-1.679830020E-3
9.484200040E-1,8.399150101E-4,-1.221694518E-3,7.635590737E-4
9.508459420E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
9.532718790E-1,2.290677221E-4,-6.108472589E-4,1.374406274E-3
9.556978170E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
9.581237540E-1,-3.817795368E-4,-1.221694518E-3,-4.581354442E-4
9.605496920E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
9.629756290E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
9.654015670E-1,-3.817795368E-4,-6.108472589E-4,7.635590737E-4
9.678275040E-1,-9.926267667E-4,-6.108472589E-4,1.374406274E-3
9.702534420E-1,1.450762269E-3,-1.832541777E-3,7.635590737E-4
9.726793790E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
9.751053170E-1,2.290677221E-4,-6.108472589E-4,1.527118147E-4
9.775312540E-1,2.290677221E-4,6.108472589E-4,1.374406274E-3
9.799571920E-1,2.290677221E-4,-0.000000000E0,7.635590737E-4
9.823831290E-1,2.290677221E-4,-0.000000000E0,-1.068982761E-3
9.848090670E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
9.872350040E-1,2.290677221E-4,-0.000000000E0,1.374406274E-3
9.896609420E-1,2.290677221E-4,-0.000000000E0,1.985253533E-3
9.920868790E-1,2.290677221E-4,-0.000000000E0,7.635590737E-4
9.945128170E-1,2.290677221E-4,-0.000000000E0,1.374406274E-3
