"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.649852090E-1,9.677472115E0,-1.004985496E-1,-9.541380405E-2,9.678464252E0
4.674086460E-1,9.682257652E0,-1.196411327E-1,-1.097707376E-1,9.683618996E0
4.698324480E-1,9.682257652E0,-9.092725813E-2,-1.169492081E-1,9.683390838E0
4.722560420E-1,9.679864883E0,-9.332008660E-2,-8.105687052E-2,9.680654059E0
4.746801560E-1,9.694221497E0,-1.196411327E-1,-1.097707376E-1,9.695581161E0
4.771039060E-1,9.706186295E0,-9.810572863E-2,-1.073779166E-1,9.707275989E0
4.795277610E-1,9.684650421E0,-1.196411327E-1,-8.584251255E-2,9.685769805E0
4.819511980E-1,9.687043190E0,-9.571290761E-2,-9.062815458E-2,9.687939935E0
4.843747400E-1,9.667901039E0,-9.810572863E-2,-1.049850956E-1,9.668968772E0
4.867972920E-1,9.699007034E0,-9.810572863E-2,-9.780662507E-2,9.699996305E0
4.892205210E-1,9.675079346E0,-1.124626622E-1,-7.627122104E-2,9.676033562E0
4.916442190E-1,9.691828728E0,-1.172483116E-1,-1.025922745E-1,9.693080853E0
4.940670840E-1,9.675079346E0,-1.100698411E-1,-7.387840003E-2,9.675987481E0
4.964909380E-1,9.651150703E0,-9.810572863E-2,-9.062815458E-2,9.652074808E0
4.989137500E-1,9.682257652E0,-1.196411327E-1,-7.866404206E-2,9.683316337E0
5.013366150E-1,9.689435959E0,-1.268195957E-1,-1.049850956E-1,9.690834550E0
5.037599480E-1,9.677472115E0,-1.124626622E-1,-9.302098304E-2,9.678572585E0
5.061832810E-1,9.687043190E0,-1.100698411E-1,-9.780662507E-2,9.688162224E0
5.086063540E-1,9.679864883E0,-8.853443712E-2,-8.823533356E-2,9.680671877E0
5.110298960E-1,9.691828728E0,-1.076770201E-1,-8.584251255E-2,9.692806991E0
5.134530730E-1,9.675079346E0,-1.052841991E-1,-1.073779166E-1,9.676247988E0
5.158764590E-1,9.670293808E0,-8.135596663E-2,-1.073779166E-1,9.671232142E0
5.183000520E-1,9.689435959E0,-1.028913707E-1,-1.025922745E-1,9.690525322E0
