"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.495174130E-1,-1.046859920E-1,2.392822644E-3,9.859326363E0,9.859882413E0
3.519414230E-1,-1.094716340E-1,-1.914258115E-2,9.847362518E0,9.847989594E0
3.543652250E-1,-1.262213886E-1,-2.392822644E-3,9.864111900E0,9.864919723E0
3.567894440E-1,-1.214357466E-1,1.674975827E-2,9.847362518E0,9.848125495E0
3.592131940E-1,-9.272187948E-2,4.785645287E-3,9.842576981E0,9.843014877E0
3.616366840E-1,-1.070788130E-1,7.178467698E-3,9.864111900E0,9.864695686E0
3.640606420E-1,-9.990034252E-2,9.571290575E-3,9.837791443E0,9.838303317E0
3.664841840E-1,-8.554340899E-2,3.110669367E-2,9.861719131E0,9.862139196E0
3.689075690E-1,-8.793623000E-2,-2.392822644E-3,9.861719131E0,9.862111474E0
3.713302250E-1,-1.094716340E-1,2.392822644E-3,9.856933594E0,9.857541764E0
3.737544960E-1,-1.046859920E-1,-2.392822644E-3,9.847362518E0,9.847919245E0
3.761777250E-1,-1.118644550E-1,-4.785645287E-3,9.861719131E0,9.862354728E0
3.786014750E-1,-9.990034252E-2,2.392822644E-3,9.835398674E0,9.835906307E0
3.810250690E-1,-1.118644550E-1,1.196411345E-2,9.842576981E0,9.843219921E0
3.834482980E-1,-1.190429255E-1,-4.785645287E-3,9.837791443E0,9.838512824E0
3.858713190E-1,-1.238285750E-1,-4.785645287E-3,9.840184212E0,9.840964472E0
3.882949130E-1,-1.357926875E-1,7.178467698E-3,9.852148056E0,9.853086445E0
3.907187150E-1,-1.262213886E-1,-1.196411345E-2,9.847362518E0,9.848178692E0
3.931431940E-1,-1.333998591E-1,-7.178467698E-3,9.844969749E0,9.845876112E0
3.955666840E-1,-1.166501045E-1,-2.632104978E-2,9.866504669E0,9.867229319E0
3.979901210E-1,-9.750752151E-2,-1.435693540E-2,9.861719131E0,9.862211621E0
4.004143400E-1,-1.070788130E-1,-4.785645287E-3,9.852148056E0,9.852731098E0
4.028387670E-1,-1.094716340E-1,1.196411345E-2,9.842576981E0,9.843193018E0
4.052631940E-1,-1.381855011E-1,-7.178467698E-3,9.840184212E0,9.841157050E0
4.076872560E-1,-1.333998591E-1,-0.000000000E0,9.847362518E0,9.848266045E0
4.101113190E-1,-1.094716340E-1,4.785645287E-3,9.861719131E0,9.862327878E0
4.125351730E-1,-1.022931710E-1,9.571290575E-3,9.852148056E0,9.852683737E0
4.149584540E-1,-1.166501045E-1,-9.571290575E-3,9.888040543E0,9.888733217E0
4.173825170E-1,-1.262213886E-1,-0.000000000E0,9.856933594E0,9.857741715E0
4.198070480E-1,-1.046859920E-1,1.914258115E-2,9.847362518E0,9.847937559E0
4.222304340E-1,-1.190429255E-1,1.435693540E-2,9.844969749E0,9.845699909E0
4.246530380E-1,-1.118644550E-1,1.196411345E-2,9.842576981E0,9.843219921E0
4.270764230E-1,-1.190429255E-1,-7.178467698E-3,9.840184212E0,9.840906872E0
4.294997560E-1,-9.990034252E-2,-7.178467698E-3,9.861719131E0,9.862227732E0
4.319232460E-1,-1.142572835E-1,-1.196411345E-2,9.835398674E0,9.836069588E0
4.343465270E-1,-1.333998591E-1,-0.000000000E0,9.854540825E0,9.855443693E0
4.367702250E-1,-9.511470050E-2,4.785645287E-3,9.861719131E0,9.862178965E0
4.391941840E-1,-8.793623000E-2,-2.392822644E-3,9.844969749E0,9.845362760E0
4.416175170E-1,-1.070788130E-1,-7.178467698E-3,9.837791443E0,9.838376791E0
4.440411110E-1,-8.793623000E-2,9.571290575E-3,9.825826645E0,9.826224791E0
4.464648090E-1,-1.022931710E-1,7.178467698E-3,9.830613136E0,9.831147952E0
4.488886110E-1,-1.262213886E-1,2.392822644E-3,9.842576981E0,9.843386571E0
4.513118400E-1,-9.750752151E-2,4.785645287E-3,9.856933594E0,9.857417029E0
4.537353290E-1,-1.046859920E-1,9.571290575E-3,9.837791443E0,9.838353076E0
4.561589230E-1,-9.750752151E-2,-0.000000000E0,9.859326363E0,9.859808520E0
4.585826730E-1,-1.046859920E-1,7.178467698E-3,9.847362518E0,9.847921570E0
4.610063190E-1,-9.032905847E-2,2.153540403E-2,9.830613136E0,9.831051711E0
4.634297560E-1,-9.990034252E-2,1.674975827E-2,9.847362518E0,9.847883488E0
4.658532980E-1,-1.022931710E-1,4.785645287E-3,9.849755287E0,9.850287611E0
4.682767880E-1,-1.142572835E-1,7.178467698E-3,9.861719131E0,9.862383611E0
4.706999650E-1,-1.094716340E-1,7.178467698E-3,9.854540825E0,9.855151467E0
4.731236110E-1,-9.750752151E-2,1.196411345E-2,9.844969749E0,9.845459879E0
4.755464230E-1,-1.381855011E-1,9.571290575E-3,9.828220367E0,9.829196429E0
4.779693400E-1,-1.094716340E-1,9.571290575E-3,9.840184212E0,9.840797781E0
4.803929340E-1,-1.333998591E-1,1.674975827E-2,9.847362518E0,9.848280289E0
4.828167880E-1,-1.142572835E-1,1.435693540E-2,9.833005905E0,9.833680185E0
4.852402770E-1,-1.022931710E-1,1.196411345E-2,9.849755287E0,9.850293714E0
4.876636110E-1,-1.214357466E-1,-1.435693540E-2,9.856933594E0,9.857692054E0
4.900869960E-1,-1.214357466E-1,-0.000000000E0,9.830613136E0,9.831363144E0
4.925110060E-1,-1.238285750E-1,2.153540403E-2,9.840184212E0,9.840986872E0
4.949354340E-1,-1.166501045E-1,2.392822644E-3,9.847362518E0,9.848053693E0
4.973595480E-1,-9.990034252E-2,1.196411345E-2,9.856933594E0,9.857447088E0
4.997826210E-1,-1.118644550E-1,-9.571290575E-3,9.861719131E0,9.862358212E0
5.022061630E-1,-1.070788130E-1,2.392822644E-3,9.852148056E0,9.852730226E0
5.046296520E-1,-1.262213886E-1,-0.000000000E0,9.840184212E0,9.840993708E0
5.070532980E-1,-1.118644550E-1,-2.392822644E-3,9.856933594E0,9.857568628E0
5.094766310E-1,-1.022931710E-1,1.196411345E-2,9.859326363E0,9.859864267E0
5.119000690E-1,-9.272187948E-2,-1.435693540E-2,9.849755287E0,9.850202165E0
