"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.421889790E-1,9.511470050E-2,-2.533400953E-1,-9.913763046E0,9.917455609E0
3.446335630E-1,8.075776696E-2,-2.509472668E-1,-9.882657051E0,9.886172502E0
3.470788230E-1,9.272187948E-2,-2.581257522E-1,-9.880263329E0,9.884069490E0
3.495233020E-1,1.118644550E-1,-2.605185509E-1,-9.887442589E0,9.891506686E0
3.519670000E-1,9.750752151E-2,-2.772683203E-1,-9.899406433E0,9.903768635E0
3.544114790E-1,1.046859920E-1,-2.557329237E-1,-9.885049820E0,9.888911387E0
3.568568440E-1,1.022931710E-1,-2.653042078E-1,-9.887442589E0,9.891530274E0
3.593012710E-1,7.836493850E-2,-2.605185509E-1,-9.892228127E0,9.895968284E0
3.617449690E-1,8.075776696E-2,-2.700898647E-1,-9.894620895E0,9.898635917E0
3.641895520E-1,6.879365444E-2,-2.557329237E-1,-9.887442589E0,9.890988466E0
3.666348130E-1,1.022931710E-1,-2.461616248E-1,-9.894620895E0,9.898211056E0
3.690792920E-1,1.094716340E-1,-2.724826932E-1,-9.870692253E0,9.875059312E0
3.715229900E-1,9.511470050E-2,-2.653042078E-1,-9.911370277E0,9.915376640E0
3.739674690E-1,1.022931710E-1,-2.365903407E-1,-9.882657051E0,9.886017867E0
3.764128330E-1,7.836493850E-2,-2.485544533E-1,-9.906584740E0,9.910012189E0
3.788572610E-1,9.032905847E-2,-2.700898647E-1,-9.908977509E0,9.913069310E0
3.813009580E-1,9.272187948E-2,-2.700898647E-1,-9.889835358E0,9.893957211E0
3.837455420E-1,1.190429255E-1,-2.533400953E-1,-9.887442589E0,9.891404014E0
3.861908020E-1,9.750752151E-2,-2.557329237E-1,-9.892228127E0,9.896013559E0
3.886352810E-1,8.554340899E-2,-2.533400953E-1,-9.906584740E0,9.910192737E0
3.910789790E-1,9.272187948E-2,-2.509472668E-1,-9.894620895E0,9.898236941E0
3.935234580E-1,8.075776696E-2,-2.389831543E-1,-9.882657051E0,9.885876044E0
3.959688230E-1,9.990034252E-2,-2.700898647E-1,-9.873085022E0,9.877283861E0
3.984132500E-1,8.554340899E-2,-2.533400953E-1,-9.906584740E0,9.910192737E0
4.008569480E-1,9.750752151E-2,-2.844468057E-1,-9.901799202E0,9.906363871E0
4.033015310E-1,9.990034252E-2,-2.365903407E-1,-9.899406433E0,9.902737137E0
4.057467920E-1,8.793623000E-2,-2.629113793E-1,-9.889835358E0,9.893720159E0
4.081912710E-1,8.554340899E-2,-2.748754919E-1,-9.894620895E0,9.898807851E0
4.106349690E-1,9.272187948E-2,-2.676970363E-1,-9.885049820E0,9.889108605E0
4.130794480E-1,8.793623000E-2,-2.724826932E-1,-9.889835358E0,9.893979129E0
4.155248130E-1,9.511470050E-2,-2.653042078E-1,-9.894620895E0,9.898634037E0
4.179692400E-1,9.750752151E-2,-2.485544533E-1,-9.906584740E0,9.910182049E0
4.204129380E-1,1.046859920E-1,-2.222333997E-1,-9.880263329E0,9.883316765E0
4.228575210E-1,8.554340899E-2,-2.509472668E-1,-9.877870560E0,9.881427984E0
4.253027810E-1,9.511470050E-2,-2.485544533E-1,-9.889835358E0,9.893415463E0
4.277472610E-1,9.990034252E-2,-2.509472668E-1,-9.877870560E0,9.881562700E0
4.301909580E-1,1.070788130E-1,-2.581257522E-1,-9.904191971E0,9.908133698E0
4.326354380E-1,8.554340899E-2,-2.581257522E-1,-9.906584740E0,9.910316230E0
4.350808020E-1,8.315058798E-2,-2.653042078E-1,-9.904191971E0,9.908093608E0
4.375252290E-1,8.793623000E-2,-2.700898647E-1,-9.892228127E0,9.896305302E0
4.399689270E-1,9.511470050E-2,-2.461616248E-1,-9.911370277E0,9.914882910E0
4.424135110E-1,1.118644550E-1,-2.653042078E-1,-9.880263329E0,9.884457670E0
4.448587710E-1,1.070788130E-1,-2.653042078E-1,-9.868299484E0,9.872445842E0
4.473032500E-1,1.022931710E-1,-2.700898647E-1,-9.894620895E0,9.898835037E0
