"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.609852290E-1,-9.887143135E0,-6.460621208E-2,1.366899908E-1,9.888299019E0
3.634095000E-1,-9.911071777E0,-5.982056633E-2,1.175474152E-1,9.911949338E0
3.658330930E-1,-9.908679008E0,-7.657032460E-2,1.414756328E-1,9.909984766E0
3.682567390E-1,-9.906285286E0,-7.657032460E-2,1.342971772E-1,9.907491454E0
3.706800200E-1,-9.903892517E0,-7.896314561E-2,1.295115203E-1,9.905054033E0
3.731032500E-1,-9.906285286E0,-7.178468257E-2,1.342971772E-1,9.907455624E0
3.755262180E-1,-9.896714211E0,-7.178468257E-2,1.366899908E-1,9.897918436E0
3.779498120E-1,-9.906285286E0,-7.417750359E-2,1.319043487E-1,9.907441104E0
3.803733020E-1,-9.915857315E0,-7.657032460E-2,1.366899908E-1,9.917095011E0
3.827965310E-1,-9.915857315E0,-8.853443712E-2,1.390828192E-1,9.917227872E0
3.852202290E-1,-9.901499748E0,-5.742774159E-2,1.223330572E-1,9.902421956E0
3.876442910E-1,-9.937392235E0,-7.657032460E-2,1.319043487E-1,9.938562582E0
3.900675730E-1,-9.899106979E0,-7.178468257E-2,1.199402362E-1,9.900093822E0
3.924910100E-1,-9.908679008E0,-7.657032460E-2,1.175474152E-1,9.909672048E0
3.949147080E-1,-9.913464546E0,-7.657032460E-2,1.271187067E-1,9.914575205E0
3.973390310E-1,-9.915857315E0,-6.699903309E-2,1.342971772E-1,9.916993037E0
3.997626250E-1,-9.896714211E0,-7.417750359E-2,1.342971772E-1,9.897903323E0
4.021856450E-1,-9.894321442E0,-5.503492057E-2,1.295115203E-1,9.895322070E0
4.046091870E-1,-9.925428391E0,-9.332008660E-2,1.342971772E-1,9.926775564E0
4.070327290E-1,-9.911071777E0,-7.896314561E-2,1.366899908E-1,9.912328844E0
4.094565310E-1,-9.894321442E0,-6.221338734E-2,1.366899908E-1,9.895461154E0
4.118804890E-1,-9.903892517E0,-5.264209956E-2,1.295115203E-1,9.904879172E0
4.143038230E-1,-9.889535904E0,-4.785645381E-2,1.151545867E-1,9.890322099E0
4.167272080E-1,-9.908679008E0,-5.742774159E-2,1.175474152E-1,9.909542625E0
4.191505930E-1,-9.906285286E0,-8.135596663E-2,1.151545867E-1,9.907288607E0
4.215742910E-1,-9.930213928E0,-7.417750359E-2,1.390828192E-1,9.931464897E0
4.239977290E-1,-9.927821159E0,-6.460621208E-2,1.271187067E-1,9.928845154E0
4.264208540E-1,-9.906285286E0,-7.657032460E-2,1.295115203E-1,9.907427740E0
4.288445000E-1,-9.901499748E0,-6.221338734E-2,1.295115203E-1,9.902542149E0
4.312677810E-1,-9.889535904E0,-5.503492057E-2,1.175474152E-1,9.890387588E0
4.336909060E-1,-9.901499748E0,-7.896314561E-2,1.558325738E-1,9.903040757E0
4.361146560E-1,-9.901499748E0,-4.546362907E-2,1.534397453E-1,9.902792937E0
4.385381450E-1,-9.896714211E0,-5.503492057E-2,1.342971772E-1,9.897778374E0
4.409615830E-1,-9.911071777E0,-8.374879509E-2,1.127617657E-1,9.912067032E0
4.433854890E-1,-9.911071777E0,-6.939185411E-2,1.295115203E-1,9.912160826E0
4.458090830E-1,-9.911071777E0,-6.699903309E-2,1.366899908E-1,9.912240756E0
4.482329370E-1,-9.911071777E0,-6.221338734E-2,1.390828192E-1,9.912242850E0
4.506563750E-1,-9.908679008E0,-5.742774159E-2,1.366899908E-1,9.909788181E0
4.530790830E-1,-9.884750366E0,-5.742774159E-2,1.247258782E-1,9.885704036E0
4.555022080E-1,-9.923035622E0,-5.982056633E-2,1.414756328E-1,9.924224393E0
4.579248120E-1,-9.942177773E0,-9.571290761E-2,1.462612897E-1,9.943714205E0
4.603483540E-1,-9.918250084E0,-7.178468257E-2,1.223330572E-1,9.919264244E0
4.627717910E-1,-9.918250084E0,-8.614161611E-2,1.390828192E-1,9.919599243E0
4.651959580E-1,-9.908679008E0,-6.221338734E-2,1.677966863E-1,9.910294947E0
4.676200200E-1,-9.937392235E0,-7.417750359E-2,1.247258782E-1,9.938451754E0
4.700432500E-1,-9.903892517E0,-6.939185411E-2,1.510469317E-1,9.905287345E0
4.724666350E-1,-9.911071777E0,-7.417750359E-2,1.295115203E-1,9.912195484E0
4.748898640E-1,-9.925428391E0,-5.503492057E-2,1.175474152E-1,9.926276995E0
4.773136140E-1,-9.915857315E0,-7.178468257E-2,1.390828192E-1,9.917092485E0
4.797376250E-1,-9.884750366E0,-8.614161611E-2,1.319043487E-1,9.886005712E0
4.821613230E-1,-9.896714211E0,-7.417750359E-2,1.247258782E-1,9.897778085E0
4.845841350E-1,-9.894321442E0,-6.939185411E-2,1.295115203E-1,9.895412334E0
4.870080930E-1,-9.903892517E0,-5.982056633E-2,1.342971772E-1,9.904983656E0
4.894319480E-1,-9.879964828E0,-7.417750359E-2,1.271187067E-1,9.881061000E0
4.918555410E-1,-9.875179291E0,-5.503492057E-2,1.151545867E-1,9.876004022E0
4.942795520E-1,-9.896714211E0,-7.657032460E-2,1.319043487E-1,9.897889368E0
4.967031450E-1,-9.887143135E0,-8.374879509E-2,1.271187067E-1,9.888314942E0
4.991266350E-1,-9.915857315E0,-3.828516230E-2,1.342971772E-1,9.916840615E0
5.015500200E-1,-9.918250084E0,-7.417750359E-2,1.438684613E-1,9.919570815E0
5.039740310E-1,-9.925428391E0,-8.614161611E-2,1.582254022E-1,9.927063231E0
