"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.420697610E-1,-1.518874073E1,-8.409873962E0,5.051847100E-1
8.445134070E-1,-1.664208221E1,-6.786643028E0,1.343270779E0
8.469578860E-1,-1.792284012E1,-5.189733028E0,2.288734913E0
8.494030940E-1,-1.906002808E1,-3.624228954E0,3.306282759E0
8.518474690E-1,-2.011825371E1,-2.094317913E0,4.354937077E0
8.542911150E-1,-2.118844414E1,-5.572285652E-1,5.511268616E0
8.567355940E-1,-2.226342010E1,9.125627279E-1,6.720242500E0
8.591808030E-1,-2.339343071E1,2.447259426E0,7.915158272E0
8.616251780E-1,-2.454976273E1,3.974777460E0,9.174381256E0
8.640688240E-1,-2.578266335E1,5.485546112E0,1.043838978E1
8.665133030E-1,-2.705175781E1,7.012764931E0,1.183908844E1
8.689585110E-1,-2.835644341E1,8.578568459E0,1.333041477E1
8.714028860E-1,-2.976162910E1,1.026640511E1,1.494168186E1
8.738465320E-1,-3.119343376E1,1.200449181E1,1.656969833E1
8.762910110E-1,-3.253401184E1,1.374975681E1,1.823121452E1
8.787362190E-1,-3.364966583E1,1.543280888E1,1.978266144E1
8.811805940E-1,-3.456671524E1,1.699861145E1,2.110409737E1
8.836242400E-1,-3.547180176E1,1.862423515E1,2.226760674E1
8.860687190E-1,-3.619473267E1,2.005334854E1,2.311526489E1
8.885139280E-1,-3.679563141E1,2.132722855E1,2.369462776E1
8.909583030E-1,-3.732474136E1,2.250988007E1,2.404637146E1
8.934019490E-1,-3.779403687E1,2.354178619E1,2.421895409E1
8.958464280E-1,-3.817927933E1,2.439153671E1,2.419981194E1
8.982916360E-1,-3.847150421E1,2.506900406E1,2.409901428E1
9.007360110E-1,-3.865814209E1,2.561008072E1,2.401047897E1
9.031796570E-1,-3.874189377E1,2.599083900E1,2.398176575E1
9.056241360E-1,-3.865814209E1,2.622533607E1,2.400569344E1
9.080693440E-1,-3.847628784E1,2.631656265E1,2.397698021E1
9.105137190E-1,-3.821786499E1,2.626391983E1,2.396262360E1
9.129573650E-1,-3.780839157E1,2.606262398E1,2.389562416E1
9.154018440E-1,-3.735106277E1,2.573719978E1,2.370659065E1
9.178470530E-1,-3.680520248E1,2.528465843E1,2.340718842E1
9.202914280E-1,-3.623062515E1,2.472204590E1,2.293071938E1
9.227350740E-1,-3.562494278E1,2.400629234E1,2.233460617E1
9.251795530E-1,-3.501686478E1,2.316102791E1,2.162364006E1
9.276247610E-1,-3.437289810E1,2.218894386E1,2.082174492E1
9.300691360E-1,-3.372653580E1,2.110200310E1,1.996212196E1
9.325127820E-1,-3.299373245E1,1.996242142E1,1.909053802E1
9.349572610E-1,-3.217748260E1,1.872952080E1,1.817139435E1
9.374024690E-1,-3.121257591E1,1.744397545E1,1.730220222E1
9.398468440E-1,-3.012803078E1,1.608156204E1,1.641177177E1
9.422904900E-1,-2.889512825E1,1.463330650E1,1.558804321E1
9.447349690E-1,-2.756651306E1,1.316560936E1,1.478854084E1
9.471801780E-1,-2.613231468E1,1.158066368E1,1.407727432E1
9.496245530E-1,-2.465265274E1,9.976874352E0,1.334237862E1
9.520681990E-1,-2.312064934E1,8.368000031E0,1.269123173E1
9.545126780E-1,-2.158116722E1,6.751947403E0,1.208794212E1
9.569578860E-1,-2.003929138E1,5.167001247E0,1.153011513E1
9.594022610E-1,-1.853809357E1,3.651447296E0,1.099621677E1
9.618459070E-1,-1.704198265E1,2.157727718E0,1.055563831E1
9.642903860E-1,-1.552642822E1,7.546364665E-1,1.012702370E1
9.667355940E-1,-1.408265877E1,-5.572285652E-1,9.780064583E0
9.691799690E-1,-1.268225956E1,-1.857428551E0,9.483055115E0
9.716236150E-1,-1.136082268E1,-3.111865759E0,9.255737305E0
9.740680940E-1,-1.013001442E1,-4.363910198E0,9.093025208E0
9.765133030E-1,-8.966505051E0,-5.623133183E0,8.918049812E0
9.789576780E-1,-7.853243828E0,-6.803392887E0,8.717052460E0
9.814013240E-1,-6.742375851E0,-7.969295979E0,8.412865639E0
9.838458030E-1,-5.624329567E0,-9.142676353E0,8.032406807E0
9.862910110E-1,-4.484747887E0,-1.027029419E1,7.539186001E0
9.887353860E-1,-3.292523861E0,-1.144098282E1,6.955038071E0
9.911790320E-1,-2.107478619E0,-1.258535004E1,6.258427620E0
9.936235110E-1,-9.463613629E-1,-1.372732449E1,5.532804012E0
9.960687190E-1,1.812563092E-1,-1.481665707E1,4.821836948E0
9.985130940E-1,1.371087432E0,-1.584826279E1,4.225724697E0
1.000956740E0,2.575275421E0,-1.682273865E1,3.737289906E0
