"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.769923650E-1,7.345438004E-1,-1.785964727E0,5.756777287E0
6.794368440E-1,7.895200849E-1,-1.836054206E0,6.004781246E0
6.818820530E-1,8.432746530E-1,-1.883700252E0,6.238124847E0
6.843264280E-1,9.019159675E-1,-1.924016118E0,6.460473537E0
6.867700740E-1,9.654440880E-1,-1.961888671E0,6.668161392E0
6.892145530E-1,1.037524104E0,-1.999761224E0,6.862411022E0
6.916597610E-1,1.115712523E0,-2.036412001E0,7.040778160E0
6.941041360E-1,1.202452779E0,-2.077949762E0,7.195933342E0
6.965477820E-1,1.295301557E0,-2.125595808E0,7.329098225E0
6.989922610E-1,1.394258857E0,-2.187902212E0,7.447602272E0
7.014374690E-1,1.500546336E0,-2.262425423E0,7.547781467E0
7.038818440E-1,1.608055353E0,-2.350387573E0,7.627191544E0
7.063254900E-1,1.722894669E0,-2.443388939E0,7.689497948E0
7.087699690E-1,1.842620730E0,-2.541124582E0,7.735922337E0
7.112151780E-1,1.964790225E0,-2.636416674E0,7.767686367E0
7.136595530E-1,2.084516287E0,-2.724378824E0,7.781125069E0
7.161031990E-1,2.205464125E0,-2.802567244E0,7.775016785E0
7.185476780E-1,2.322746754E0,-2.862430334E0,7.751804352E0
7.209928860E-1,2.433920860E0,-2.896637678E0,7.706601620E0
7.234372610E-1,2.541429996E0,-2.899080992E0,7.643073559E0
7.258809070E-1,2.636722088E0,-2.874647141E0,7.555111408E0
7.283253860E-1,2.718575716E0,-2.817227602E0,7.448824406E0
7.307705940E-1,2.784547329E0,-2.734152317E0,7.321767807E0
7.332149690E-1,2.828528166E0,-2.637638569E0,7.169055939E0
7.356586150E-1,2.852962017E0,-2.533794403E0,6.988245487E0
7.381030940E-1,2.854183912E0,-2.433615446E0,6.784222603E0
7.405483030E-1,2.829749823E0,-2.349165916E0,6.553322315E0
7.429926780E-1,2.782103777E0,-2.279529333E0,6.300431252E0
7.454363240E-1,2.711245537E0,-2.219666243E0,6.026771545E0
7.478808030E-1,2.613509893E0,-2.158581495E0,5.726234913E0
7.503260110E-1,2.490118742E0,-2.090166569E0,5.398668289E0
7.527703860E-1,2.343515396E0,-1.992431045E0,5.043155193E0
7.552140320E-1,2.171256542E0,-1.862931371E0,4.660764694E0
7.576585110E-1,1.974563718E0,-1.698002696E0,4.252718449E0
7.601037190E-1,1.755880475E0,-1.500088215E0,3.822682142E0
7.625480940E-1,1.522536755E0,-1.276518106E0,3.368211746E0
7.649917400E-1,1.283084631E0,-1.027292371E0,2.894194365E0
7.674362190E-1,1.054627776E0,-7.768449783E-1,2.401851416E0
7.698814280E-1,8.359444737E-1,-5.227325559E-1,1.882631302E0
7.723258030E-1,6.368082762E-1,-2.649549842E-1,1.336533785E0
7.747694490E-1,4.645493329E-1,-2.290677279E-3,7.696675658E-1
7.772139280E-1,3.179459870E-1,2.628170252E-1,1.820324808E-1
7.796591360E-1,2.018850148E-1,5.205945969E-1,-4.167505503E-1
7.821035110E-1,1.102579311E-1,7.771504521E-1,-1.022711039E0
7.845471570E-1,3.939964995E-2,1.023932695E0,-1.639666796E0
7.869916360E-1,-3.359660041E-3,1.262163162E0,-2.257844210E0
7.894368440E-1,-3.145863488E-2,1.494285107E0,-2.871134758E0
7.918812190E-1,-4.245388508E-2,1.714190125E0,-3.475873709E0
7.943248650E-1,-4.245388508E-2,1.925543308E0,-4.069617271E0
7.967693440E-1,-3.878879920E-2,2.134453058E0,-4.642591953E0
7.992145530E-1,-3.023693897E-2,2.339697599E0,-5.191132545E0
8.016589280E-1,-2.046338283E-2,2.540055513E0,-5.706840515E0
8.041025740E-1,-1.191152167E-2,2.734305143E0,-6.183301449E0
8.065470530E-1,-4.581354558E-3,2.917559147E0,-6.609672546E0
8.089922610E-1,-9.162708884E-4,3.081418991E0,-6.988398075E0
8.114366360E-1,-3.359660041E-3,3.229243994E0,-7.317033768E0
8.138802820E-1,-1.557660475E-2,3.364852190E0,-7.594358444E0
8.163247610E-1,-3.756710514E-2,3.484578133E0,-7.821593761E0
8.187699690E-1,-7.177454978E-2,3.585978746E0,-8.001182556E0
8.212143440E-1,-1.181989461E-1,3.675162554E0,-8.134347916E0
8.236579900E-1,-1.768402755E-1,3.746020794E0,-8.222309113E0
8.261024690E-1,-2.501419485E-1,3.799775362E0,-8.271177292E0
8.285476780E-1,-3.344388604E-1,3.844978094E0,-8.280950546E0
8.309920530E-1,-4.358395338E-1,3.881628990E0,-8.256517410E0
8.334356990E-1,-5.494571328E-1,3.910949469E0,-8.197875977E0
8.358801780E-1,-6.681141853E-1,3.932940006E0,-8.108692169E0
8.383253860E-1,-7.939487100E-1,3.948822021E0,-7.999960899E0
8.407697610E-1,-9.234483242E-1,3.959817410E0,-7.869239807E0
8.432134070E-1,-1.052947998E0,3.959817410E0,-7.723858356E0
8.456578860E-1,-1.180004239E0,3.954930544E0,-7.571146488E0
8.481030940E-1,-1.302173615E0,3.939048529E0,-7.411104202E0
8.505474690E-1,-1.414569497E0,3.913393021E0,-7.247397423E0
8.529911150E-1,-1.522078633E0,3.871855259E0,-7.084911823E0
8.554355940E-1,-1.618592501E0,3.815657377E0,-6.915096283E0
8.578808030E-1,-1.706554532E0,3.742355824E0,-6.745280743E0
8.603251780E-1,-1.788408041E0,3.654393673E0,-6.571800232E0
8.627688240E-1,-1.860488057E0,3.551771402E0,-6.387324333E0
8.652133030E-1,-1.922794461E0,3.428380251E0,-6.194296837E0
8.676585110E-1,-1.975327373E0,3.281776905E0,-5.990273476E0
8.701028860E-1,-2.013199806E0,3.108296394E0,-5.769146919E0
8.725465320E-1,-2.032747030E0,2.909007311E0,-5.524807930E0
8.749910110E-1,-2.031525373E0,2.679328680E0,-5.249926567E0
8.774362190E-1,-2.008313179E0,2.434989929E0,-4.950459003E0
8.798805940E-1,-1.955780268E0,2.172325611E0,-4.632818222E0
8.823242400E-1,-1.881256819E0,1.908439517E0,-4.293187141E0
8.847687190E-1,-1.782299638E0,1.642110109E0,-3.932787418E0
8.872139280E-1,-1.666238666E0,1.380667567E0,-3.562613964E0
8.896583030E-1,-1.537960649E0,1.141215444E0,-3.180223465E0
8.921019490E-1,-1.403574347E0,9.164236188E-1,-2.785616159E0
8.945464280E-1,-1.267966151E0,7.099572420E-1,-2.376348495E0
8.969916360E-1,-1.129914761E0,5.254813433E-1,-1.956085682E0
8.994360110E-1,-9.943066239E-1,3.581092060E-1,-1.530935884E0
9.018796570E-1,-8.599202037E-1,2.066190839E-1,-1.100899458E0
9.043241360E-1,-7.218687534E-1,6.612421572E-2,-6.635328531E-1
9.067693440E-1,-5.836645365E-1,-6.948387623E-2,-2.261662036E-1
9.092137190E-1,-4.419479966E-1,-2.038702667E-1,2.064663768E-1
9.116573650E-1,-3.002314270E-1,-3.358132839E-1,6.365028620E-1
9.141018440E-1,-1.511846930E-1,-4.726430774E-1,1.062874198E0
9.165470530E-1,-5.803049076E-3,-6.119162440E-1,1.477028728E0
9.189914280E-1,1.346918195E-1,-7.572978735E-1,1.887518048E0
9.214350740E-1,2.690782249E-1,-9.002361298E-1,2.290677309E0
9.238795530E-1,3.985778391E-1,-1.044396043E0,2.687727928E0
9.263247610E-1,5.158604980E-1,-1.188556075E0,3.079891920E0
9.287691360E-1,6.209262609E-1,-1.325385809E0,3.462282181E0
9.312127820E-1,7.137750387E-1,-1.458550572E0,3.839785814E0
9.336572610E-1,7.944068313E-1,-1.591715217E0,4.212402821E0
9.361024690E-1,8.640434742E-1,-1.718771458E0,4.570359230E0
9.385468440E-1,9.214630723E-1,-1.844606042E0,4.917320251E0
9.409904900E-1,9.691091776E-1,-1.965553761E0,5.247178078E0
9.434349690E-1,1.004538298E0,-2.080393076E0,5.557641029E0
9.458801780E-1,1.031415582E0,-2.190345526E0,5.845961094E0
9.483245530E-1,1.054627776E0,-2.295411348E0,6.112290382E0
9.507681990E-1,1.071731567E0,-2.393146753E0,6.350520611E0
9.532126780E-1,1.091278672E0,-2.484926701E0,6.563095570E0
9.556578860E-1,1.104717255E0,-2.570445299E0,6.747571468E0
9.581022610E-1,1.118155956E0,-2.649855375E0,6.913722038E0
9.605459070E-1,1.127929449E0,-2.724378824E0,7.054216862E0
9.629903860E-1,1.138924718E0,-2.794015408E0,7.172721386E0
9.654355940E-1,1.146254897E0,-2.857543468E0,7.270456791E0
