"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.499588560E-1,2.572284266E-2,9.581759453E0,-4.307080805E-1,9.591469404E0
7.524025540E-1,1.794616925E-3,9.569794655E0,-4.187439680E-1,9.578951898E0
7.548471900E-1,1.794616925E-3,9.581759453E0,-4.139583111E-1,9.590697520E0
7.572917730E-1,1.794616925E-3,9.572187424E0,-4.283152521E-1,9.581765456E0
7.597363560E-1,-2.991028363E-3,9.562616348E0,-4.211367965E-1,9.571885737E0
7.621817210E-1,1.615155302E-2,9.567401886E0,-4.187439680E-1,9.576574870E0
7.646254710E-1,6.580262445E-3,9.596116066E0,-4.187439680E-1,9.605250302E0
7.670700540E-1,4.187439568E-3,9.569794655E0,-4.378865361E-1,9.579808552E0
7.695154710E-1,-1.016949583E-2,9.533903122E0,-4.115654826E-1,9.542787764E0
7.719591690E-1,1.854437590E-2,9.603294373E0,-4.570291340E-1,9.614181314E0
7.744038040E-1,-8.464609832E-2,9.567401886E0,-3.158525825E-1,9.572988387E0
7.768483880E-1,5.443671346E-2,9.588937759E0,-5.243272781E-1,9.603416569E0
