"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.042917900E-2,-1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
9.292256500E-2,-1.221694518E-3,2.596100792E-3,0.000000000E0,2.869194455E-3
9.541595000E-2,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
9.790933500E-2,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
1.004027210E-1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
1.028961060E-1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
1.053894920E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.078828770E-1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
1.103762630E-1,-1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
1.128696480E-1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
1.153630330E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.178564190E-1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
1.203498040E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.228431900E-1,1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
1.253365750E-1,1.221694518E-3,-1.068982761E-3,0.000000000E0,1.623348896E-3
1.278299600E-1,1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
1.303233460E-1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
1.328167310E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.353101170E-1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
1.378035020E-1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
1.402968880E-1,0.000000000E0,1.374406274E-3,1.221694518E-3,1.838893717E-3
1.427902730E-1,1.221694518E-3,1.374406274E-3,2.443389036E-3,3.058051681E-3
1.452836580E-1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
1.477770440E-1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
1.502677730E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.527122000E-1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
1.551574600E-1,-1.221694518E-3,2.596100792E-3,0.000000000E0,2.869194455E-3
1.576018880E-1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
1.600455330E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.624899600E-1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
1.649352210E-1,1.221694518E-3,1.527118147E-4,-2.443389036E-3,2.736057085E-3
1.673795960E-1,0.000000000E0,1.374406274E-3,-2.443389036E-3,2.803416235E-3
1.698232420E-1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
1.722677730E-1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
1.747129810E-1,0.000000000E0,1.527118147E-4,-2.443389036E-3,2.448156629E-3
1.771573560E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.796010020E-1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
1.820455330E-1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
1.844907420E-1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
1.869351690E-1,-2.443389036E-3,1.527118147E-4,0.000000000E0,2.448156629E-3
1.893787630E-1,-1.221694518E-3,-1.068982761E-3,-1.221694518E-3,2.031698583E-3
1.918232940E-1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
1.942685020E-1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
1.967128770E-1,1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
1.991565230E-1,1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
2.016010540E-1,1.221694518E-3,1.527118147E-4,2.443389036E-3,2.736057085E-3
2.040462630E-1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
2.064906380E-1,0.000000000E0,-1.068982761E-3,0.000000000E0,1.068982761E-3
2.089342830E-1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
2.113788150E-1,1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
