"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.605298030E-1,-2.458625287E-1,-9.810572863E-2,9.880862236E0
5.629557400E-1,-2.554338276E-1,-9.571290761E-2,9.890433311E0
5.653816780E-1,-2.338984162E-1,-1.052841991E-1,9.861719131E0
5.678076150E-1,-2.362912297E-1,-9.571290761E-2,9.873683929E0
5.702335530E-1,-2.362912297E-1,-8.135596663E-2,9.880862236E0
5.726594900E-1,-2.530409992E-1,-1.148554832E-1,9.861719131E0
5.750854280E-1,-2.554338276E-1,-9.332008660E-2,9.883255005E0
5.775113650E-1,-2.147558331E-1,-1.076770201E-1,9.878469467E0
5.799373030E-1,-2.267199457E-1,-1.004985496E-1,9.876076698E0
5.823632400E-1,-2.410768867E-1,-1.148554832E-1,9.890433311E0
5.847891780E-1,-2.458625287E-1,-1.052841991E-1,9.880862236E0
5.872151150E-1,-2.291127741E-1,-9.092725813E-2,9.868897438E0
5.896410530E-1,-2.219343036E-1,-9.092725813E-2,9.864111900E0
5.920669900E-1,-2.434697002E-1,-1.076770201E-1,9.888040543E0
5.944929280E-1,-2.506481707E-1,-1.076770201E-1,9.854540825E0
5.969188650E-1,-2.530409992E-1,-1.076770201E-1,9.866504669E0
5.993448030E-1,-2.362912297E-1,-1.052841991E-1,9.880862236E0
6.017707400E-1,-2.338984162E-1,-1.028913707E-1,9.880862236E0
6.041966780E-1,-2.338984162E-1,-1.004985496E-1,9.892826080E0
6.066226150E-1,-2.386840582E-1,-9.810572863E-2,9.871291161E0
6.090485530E-1,-2.434697002E-1,-1.004985496E-1,9.873683929E0
6.114744900E-1,-2.458625287E-1,-1.028913707E-1,9.871291161E0
6.139004280E-1,-2.434697002E-1,-1.148554832E-1,9.871291161E0
6.163263650E-1,-2.362912297E-1,-1.124626622E-1,9.878469467E0
6.187523030E-1,-2.434697002E-1,-8.853443712E-2,9.885647774E0
6.211782400E-1,-2.386840582E-1,-1.076770201E-1,9.868897438E0
6.236041780E-1,-2.362912297E-1,-9.810572863E-2,9.878469467E0
6.260301150E-1,-2.697907388E-1,-1.076770201E-1,9.856933594E0
6.284560530E-1,-2.386840582E-1,-1.148554832E-1,9.854540825E0
6.308819900E-1,-2.482553422E-1,-1.268195957E-1,9.892826080E0
6.333079280E-1,-2.267199457E-1,-1.244267747E-1,9.888040543E0
6.357338650E-1,-2.362912297E-1,-9.332008660E-2,9.885647774E0
6.381598030E-1,-2.434697002E-1,-1.004985496E-1,9.876076698E0
6.405857400E-1,-2.530409992E-1,-7.657032460E-2,9.866504669E0
6.430116780E-1,-2.243271172E-1,-8.614161611E-2,9.861719131E0
6.454376150E-1,-2.554338276E-1,-1.196411327E-1,9.873683929E0
6.478635530E-1,-2.434697002E-1,-1.004985496E-1,9.859326363E0
6.502894900E-1,-2.338984162E-1,-1.004985496E-1,9.864111900E0
