"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.169424110E-1,1.022931710E-1,-1.016231823E1,-3.756731451E-1,1.016977414E1
6.193869430E-1,1.214357466E-1,-1.017428207E1,-3.708875179E-1,1.018176409E1
6.218323070E-1,1.046859920E-1,-1.017188931E1,-3.708875179E-1,1.017918704E1
6.242759530E-1,1.022931710E-1,-1.015992451E1,-3.517449200E-1,1.016652617E1
6.267205360E-1,1.046859920E-1,-1.015753174E1,-3.684946895E-1,1.016475275E1
6.291659010E-1,1.214357466E-1,-1.015513897E1,-3.924229145E-1,1.016344380E1
6.316095990E-1,1.166501045E-1,-1.017188931E1,-3.780659735E-1,1.017958119E1
6.340541820E-1,9.032905847E-2,-1.017667484E1,-3.589234054E-1,1.018340298E1
6.364987130E-1,1.022931710E-1,-1.017188931E1,-3.684946895E-1,1.017907581E1
6.389432450E-1,1.310070455E-1,-1.016231823E1,-3.589234054E-1,1.016949855E1
6.413885570E-1,1.046859920E-1,-1.016710377E1,-3.708875179E-1,1.017440493E1
6.438322550E-1,1.142572835E-1,-1.015753174E1,-3.541377485E-1,1.016434549E1
6.462768380E-1,1.190429255E-1,-1.014317513E1,-3.852444589E-1,1.015118644E1
6.487221510E-1,1.046859920E-1,-1.017667484E1,-3.661018610E-1,1.018379598E1
6.511658490E-1,1.190429255E-1,-1.017428207E1,-3.684946895E-1,1.018164895E1
6.536104320E-1,1.094716340E-1,-1.017188931E1,-3.661018610E-1,1.017906413E1
6.560549630E-1,1.286142170E-1,-1.016471100E1,-3.732803464E-1,1.017237580E1
6.584994950E-1,1.022931710E-1,-1.015992451E1,-3.732803464E-1,1.016729404E1
6.609448590E-1,1.118644550E-1,-1.017906761E1,-3.828516304E-1,1.018687913E1
6.633885050E-1,1.070788130E-1,-1.015753174E1,-3.708875179E-1,1.016486470E1
6.658331410E-1,8.793623000E-2,-1.016949654E1,-3.828516304E-1,1.017708052E1
6.682784530E-1,1.094716340E-1,-1.017667484E1,-3.828516304E-1,1.018446220E1
6.707221510E-1,1.070788130E-1,-1.015753174E1,-3.732803464E-1,1.016495229E1
6.731667340E-1,1.094716340E-1,-1.016471100E1,-3.589234054E-1,1.017163506E1
6.756112660E-1,9.511470050E-2,-1.016949654E1,-3.732803464E-1,1.017678951E1
6.780557970E-1,1.022931710E-1,-1.017428207E1,-3.900300860E-1,1.018226905E1
6.805011090E-1,1.046859920E-1,-1.017906761E1,-3.852444589E-1,1.018689304E1
6.829448070E-1,1.070788130E-1,-1.016471100E1,-3.828516304E-1,1.017248204E1
6.853893910E-1,1.142572835E-1,-1.015992451E1,-3.804588020E-1,1.016768753E1
6.878347030E-1,1.046859920E-1,-1.018385315E1,-3.876372576E-1,1.019176564E1
6.902784010E-1,1.094716340E-1,-1.018385315E1,-3.780659735E-1,1.019145637E1
6.927229840E-1,1.022931710E-1,-1.017188931E1,-3.852444589E-1,1.017969593E1
6.951675160E-1,1.142572835E-1,-1.016471100E1,-3.852444589E-1,1.017265048E1
6.976120990E-1,1.357926875E-1,-1.015992451E1,-3.900300860E-1,1.016831496E1
