"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.281780410E-1,-1.468594968E-1,-1.262213886E-1,9.878170013E0
4.306223640E-1,-1.277169138E-1,-1.310070455E-1,9.885348320E0
4.330674680E-1,-1.229312643E-1,-1.453639716E-1,9.894919395E0
4.355117910E-1,-1.325025558E-1,-1.310070455E-1,9.878170013E0
4.379552290E-1,-1.229312643E-1,-1.504487246E-1,9.868598938E0
4.403996040E-1,-1.277169138E-1,-1.381855011E-1,9.870991707E0
4.428447080E-1,-1.325025558E-1,-1.381855011E-1,9.890133858E0
4.452889790E-1,-1.253240854E-1,-1.504487246E-1,9.882955551E0
4.477324680E-1,-1.277169138E-1,-1.333998591E-1,9.870991707E0
4.501767910E-1,-1.013958603E-1,-1.381855011E-1,9.875777245E0
4.526218950E-1,-1.253240854E-1,-1.286142170E-1,9.906884193E0
4.550662180E-1,-1.253240854E-1,-1.286142170E-1,9.899705887E0
4.575096560E-1,-1.229312643E-1,-1.453639716E-1,9.878170013E0
4.599540310E-1,-1.444666684E-1,-1.480558962E-1,9.880562782E0
4.623991350E-1,-1.372881979E-1,-1.238285750E-1,9.878170013E0
4.648434580E-1,-1.253240854E-1,-1.357926875E-1,9.887741089E0
4.672868950E-1,-1.396810263E-1,-1.453639716E-1,9.861420631E0
4.697312700E-1,-1.301097274E-1,-1.238285750E-1,9.892526627E0
4.721763740E-1,-1.133599728E-1,-1.333998591E-1,9.882955551E0
4.746206450E-1,-1.157527938E-1,-1.405783296E-1,9.894919395E0
4.770640830E-1,-1.301097274E-1,-1.262213886E-1,9.875777245E0
4.795084580E-1,-1.372881979E-1,-1.357926875E-1,9.875777245E0
4.819535620E-1,-1.372881979E-1,-1.166501045E-1,9.890133858E0
4.843978850E-1,-1.037886813E-1,-1.405783296E-1,9.887741089E0
4.868413220E-1,-1.229312643E-1,-1.405783296E-1,9.894919395E0
4.892856970E-1,-1.253240854E-1,-1.238285750E-1,9.870991707E0
4.917308010E-1,-1.253240854E-1,-1.070788130E-1,9.887741089E0
4.941750720E-1,-1.396810263E-1,-1.262213886E-1,9.897313118E0
4.966185620E-1,-1.444666684E-1,-1.405783296E-1,9.873384476E0
4.990628850E-1,-1.253240854E-1,-1.381855011E-1,9.866206169E0
5.015079890E-1,-1.229312643E-1,-1.357926875E-1,9.880562782E0
5.039523120E-1,-1.325025558E-1,-1.357926875E-1,9.882955551E0
5.063957490E-1,-1.420738399E-1,-1.214357466E-1,9.892526627E0
5.088401240E-1,-1.301097274E-1,-1.238285750E-1,9.866206169E0
5.112852290E-1,-1.396810263E-1,-1.262213886E-1,9.880562782E0
5.137295510E-1,-1.229312643E-1,-1.480558962E-1,9.892526627E0
5.161729890E-1,-1.492523104E-1,-1.214357466E-1,9.861420631E0
5.186173640E-1,-1.348953694E-1,-1.310070455E-1,9.868598938E0
5.210624680E-1,-1.420738399E-1,-1.504487246E-1,9.878170013E0
5.235067390E-1,-1.157527938E-1,-1.262213886E-1,9.878170013E0
5.259502290E-1,-1.205384433E-1,-1.214357466E-1,9.890133858E0
5.283945510E-1,-1.348953694E-1,-1.429711580E-1,9.868598938E0
5.308396560E-1,-1.301097274E-1,-1.238285750E-1,9.868598938E0
5.332839790E-1,-1.372881979E-1,-1.429711580E-1,9.882955551E0
5.357274160E-1,-1.468594968E-1,-1.190429255E-1,9.878170013E0
5.381717910E-1,-1.325025558E-1,-1.286142170E-1,9.873384476E0
